# BEAST v10.5.0-beta5 Prerelease #1d511b10c2
# Generated Fri Jul 04 14:54:03 EDT 2025 [seed=5707]
# -overwrite -beagle_cuda -beagle_double -beagle_order 1 -seed 5707 -errors 1000 vc.drc.2025.onlycamps-rc-bs-400m.xml
state	serotype.rates.Hikojima.Inaba	serotype.rates.Hikojima.Ogawa	serotype.rates.Inaba.Ogawa	serotype.rates.Inaba.Hikojima	serotype.rates.Ogawa.Hikojima	serotype.rates.Ogawa.Inaba	serotype.indicators.Hikojima.Inaba	serotype.indicators.Hikojima.Ogawa	serotype.indicators.Inaba.Ogawa	serotype.indicators.Inaba.Hikojima	serotype.indicators.Ogawa.Hikojima	serotype.indicators.Ogawa.Inaba	serotype.nonZeroRates
183680000	0.08251881492243643	0.692494826955868	0.8360684958885521	0.6162358528212991	0.7425638660206396	0.45944706688742665	1.0	1.0	1.0	1.0	1.0	1.0	6.0
183720000	0.6487932741077727	0.21044720289043187	0.661684319554231	0.35702387400880264	0.4206510747669683	1.4638082169060875	0.0	1.0	1.0	1.0	1.0	1.0	5.0
183760000	0.0174817933915777	1.3655495366464028	2.1289022913527056	0.4212677638353597	0.741587172476473	1.971386865114522	1.0	1.0	1.0	1.0	1.0	1.0	6.0
183800000	0.6757099402230227	0.9740338782160496	5.288842737030885	1.7909213874119039	2.075071018158368	4.351496242899449	0.0	1.0	1.0	1.0	1.0	1.0	5.0
183840000	0.37915530107199796	0.5119634936149517	1.147876370984335	0.5375608167847211	0.3952660724843945	1.0567596211091537	1.0	1.0	1.0	1.0	1.0	1.0	6.0
183880000	0.05895348471240731	0.8798095096636237	1.9477979052704675	1.0301941276246669	0.7449184064902169	1.7701514425559932	1.0	1.0	1.0	1.0	1.0	1.0	6.0
183920000	0.3345268206005225	1.0097479712113628	2.245479207430403	0.8840361972387656	0.8268125261330381	1.5760556024342334	1.0	1.0	1.0	1.0	1.0	1.0	6.0
183960000	0.3304991156616794	0.18173164311773152	1.3753113842706224	0.7747239455605609	0.9225483933352283	1.2816252638891195	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184000000	0.5782516199985995	2.7303312922400247	0.8596422552314296	0.7227364852640992	0.2599823265359519	1.5274758196221638	0.0	0.0	1.0	1.0	1.0	1.0	4.0
184040000	0.9232717384378941	0.6802217654364964	1.256623777278529	0.4441926079868144	0.6345952605574569	1.078096400953745	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184080000	0.3788177605507126	0.24008629548803778	1.0123237685740833	0.48329450953377784	0.527795291281952	0.9720508920547491	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184120000	0.4128325819600661	0.07240442288928516	1.6847866568044594	0.5918242033299111	1.248642503884572	1.0193591941955544	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184160000	0.11105965034352674	0.19225624409504577	1.1668039377866608	0.3026700228833114	0.9793536333290882	1.768574404257559	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184200000	0.03253328908119965	0.010101479993518212	0.7744627496271214	0.5155418563904252	0.30292112376112224	0.6983111618896515	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184240000	1.3034008646328443	1.6865426510468322	2.0058611025283626	0.8309181126037573	1.1425512496659176	2.638107768755841	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184280000	1.2036236801726388	0.46240557778061575	1.8728574420701825	0.33649893313447726	0.6249316895230919	1.2409960923317265	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184320000	1.5195071447976787	1.291656849632103	1.7377010530893913	0.20642171821777222	0.6270315953345627	1.2635810094261033	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184360000	0.11699801781810046	0.22310961700687623	1.710913727818092	0.7689049026989055	0.8570909606383836	2.5229221754458595	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184400000	0.25756136282096825	0.5204404316200852	1.1363513212700538	0.12107240029188253	0.15282986734052012	0.40028947628096934	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184440000	0.8887608449562032	0.4489296868811773	1.9895834789085307	0.3921507186226383	0.7504448956030707	0.7398723506474336	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184480000	0.07134290709653633	0.11090337758465106	0.7259170139155924	0.26215132875455427	0.2773020149255348	0.39267529882623425	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184520000	1.64994852013611	0.1752427185761654	1.397902360276869	0.2823776098017747	0.7171270275577524	0.6715564016859568	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184560000	1.868276245116965E-4	0.5553387088257224	1.9076825342957926	0.45296668408035323	1.0454063490070404	2.2058947685765515	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184600000	1.6989045057007115	0.4045525828013262	0.7531693399725761	0.7858245380677978	0.34983103766850143	1.9952641031267808	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184640000	0.29629783686938604	0.4859527882614077	1.5204456911516018	0.3106567257168603	1.1599769984488717	2.5999474425760183	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184680000	1.6209232170239105	0.40846703227161313	1.3288516794014849	0.6722272774512772	0.7158363282436582	1.2515873113904212	0.0	0.0	1.0	1.0	1.0	1.0	4.0
184720000	1.0855084856211992	0.04689549275538506	1.3296473397931363	0.4968560714767275	0.4724677622931211	2.1680107377894875	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184760000	0.11368793652467822	0.4667842736316732	0.6237257625503132	0.24928712713112405	0.726934497196754	0.5371603264058707	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184800000	0.3459241862163718	1.1277682812851997	2.3360852245899046	0.5592165511149705	1.9164757877558725	1.9277539429038566	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184840000	0.4055532133785344	0.23214439686245858	0.8642394169809386	0.265392616395299	0.3642509451479872	0.8361353526443359	0.0	1.0	1.0	1.0	1.0	1.0	5.0
184880000	1.2563210615463112	0.015067547423171715	0.9946136889376693	0.7755756734898998	0.9459424068798535	1.6367795095168602	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184920000	2.4755824926697585	0.19365279392683094	0.9310959589368683	0.4647136256466725	0.30566977890667313	0.870777839481958	1.0	1.0	1.0	1.0	1.0	1.0	6.0
184960000	0.8918431742305388	0.7583837593476201	2.444300905133847	1.515222244851849	0.7313242266086796	2.499523652903148	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185000000	0.20850531172832085	0.6861341001976148	0.756272223355025	0.2781217617131355	0.5933744050703438	0.8616107576056516	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185040000	0.11154452969036108	0.3179651993079618	1.314329252167055	0.7371270847654438	0.8547502490330529	1.4722873419931004	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185080000	0.743581660658621	0.1920496168622794	1.0771237101346165	0.5365053880896458	0.787507356556907	1.085588210122473	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185120000	1.9661297089742216	0.11050219586807805	0.5845504224512034	0.07302776801925823	0.41292005267012183	0.5154473562795826	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185160000	0.08106175023313165	0.29812334731070517	0.8682138650240451	0.28043212092432146	0.5555319334846999	0.825631554482203	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185200000	2.0437085564948947	1.3856688053870012	0.6210807875437244	0.0906586836011161	0.4540832459371583	0.7564321116681074	0.0	0.0	1.0	1.0	1.0	1.0	4.0
185240000	0.47841845065132216	1.138675581891894	2.3511481936755274	0.9438167603131333	0.4530656942283076	2.190549923805466	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185280000	2.846694778554904	0.0843831230006659	0.16607314094667405	0.2602107724127234	0.17458490212704506	0.16628670912252158	0.0	0.0	1.0	1.0	1.0	1.0	4.0
185320000	0.12379311230531799	2.1849851970162297	0.9377830869671161	0.694510197754218	0.840245674219038	0.9610722374949883	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185360000	0.049067117738410236	6.017532152976222	1.1976722371417081	0.6755622229963619	0.41406252091335416	0.9665829281944446	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185400000	0.3691689744319712	0.35614289061541105	1.7508872001397986	0.9123625925432243	1.0689887894237056	0.6606351620019179	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185440000	1.4748861175105865	0.12614072444829186	1.5520272511325248	1.12355633055493	1.357300578557868	2.7133330229518706	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185480000	0.15218588896114185	0.24078576461315837	0.6859944154767362	0.5073658805758019	0.8480207902694853	1.0919839047800384	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185520000	0.35488052758905153	0.6759122868117882	1.1864805863057541	0.12211884346955554	0.344729172935141	1.0612221409193	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185560000	0.23169922332083084	0.3352779936487268	0.7445806400220679	0.15595962889464274	0.32193464580250314	0.31540724140484483	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185600000	0.037329013495453964	0.6785896663741166	0.8372400593629584	0.3879064972576393	0.6641723572163816	1.4683678561913052	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185640000	0.33568387273861766	0.04902444857051309	2.828814447385766	0.4006397648102707	1.1521062927299737	2.9103699372074407	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185680000	3.160084971322966	0.33515731948288746	0.9935253416157601	0.6527491955136603	1.0162090184676138	2.0808464669814817	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185720000	0.6482778390457417	0.7908102717553971	1.9671783302759078	0.39035441616821226	0.7768356756985184	1.5420714028872433	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185760000	0.11357263823370445	0.8928711371770299	0.5934739690607409	0.2165552455937772	0.2999209477116018	0.6384633033810149	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185800000	7.014758085865942E-4	0.5839538210571057	1.1313713771218705	0.5714375643016851	1.5795119981737986	0.8139551627966937	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185840000	2.876320975840098	0.11548207792199644	1.440847287288479	0.5076679196314399	0.6870900647898456	1.5895307059608608	0.0	1.0	1.0	1.0	1.0	1.0	5.0
185880000	0.46855283399174125	1.293700556525608	2.29169529524761	0.9951432385962959	1.8466593179757185	1.7356360266895254	1.0	1.0	1.0	1.0	1.0	1.0	6.0
185920000	0.06598928047524645	0.326807227466014	2.9001468990770762	0.7848372002286472	1.4229791201844486	1.0510052212997472	1.0	0.0	1.0	1.0	1.0	1.0	5.0
185960000	0.8903623322356803	1.9755241535634127	2.825892057953165	0.7916327778686698	0.7449014400080489	1.0928256024688108	1.0	0.0	1.0	1.0	1.0	1.0	5.0
186000000	1.4622483566025184	0.4779991600595332	1.0317578388855493	1.0317916652542936	0.3607741490872666	0.6898716594617513	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186040000	0.400688917218151	0.08572927170336907	0.6223202515034864	0.35361392913643785	0.5317266379768788	0.7964486739700765	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186080000	3.768510179877441	0.9267938266261042	1.1491044781261257	1.0907586209595586	0.6922318047464744	0.6929095637069984	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186120000	0.1377253198958909	0.4197267859612447	1.2583502940955171	1.012342139093114	0.9702491694154064	1.0549107480520392	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186160000	0.25091548537262065	0.5256294774262724	2.0346164797349138	1.3164515039451874	2.1299115913003566	2.916314752059747	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186200000	0.3241146055728953	0.2794363753696878	1.214848767341803	0.4975804022023958	0.8732227207656448	0.9080194394885265	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186240000	0.7006231235026539	0.13923567152090305	0.9204561138176907	0.7305376764208188	0.31689937001195123	1.4040598228900454	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186280000	2.1953709878689196	0.3660093024070961	1.849800745054919	0.6241740159764173	0.9739631984961353	1.9457902899711201	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186320000	0.32041359170196865	0.1036240107593266	2.0440112414146268	1.216641934233759	1.0335055020298058	3.2728471398283236	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186360000	0.37641261110149227	0.8504638681647892	1.7511342956888396	1.6791464588030307	1.2686531823196128	2.6724928563054338	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186400000	0.38559874920134024	0.2664915743729296	1.3402637946539524	0.17581079842239947	0.6807114849697886	1.3829018929567967	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186440000	0.8148077202123073	0.4257800926062789	0.647763486275509	0.27768590458137316	0.3571088108857076	0.942551090452401	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186480000	0.25827143955435455	0.44305655783043296	1.24102805415907	1.2261548944917502	1.062720514781833	4.771240560583848	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186520000	0.7153782129449066	1.1806177285225687	1.3204738026934735	0.9373247198660254	0.456970588695899	2.31315005797229	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186560000	0.02279658340987382	0.2858338028224456	1.195659548694929	0.24817005520861804	0.3336280653807132	1.1412742996194698	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186600000	0.5159579750885764	1.1672965787132024	0.7665789384474145	0.7645781996488237	0.2743547105135005	1.8685466569741986	1.0	0.0	1.0	1.0	1.0	1.0	5.0
186640000	0.19488039752890307	0.020046959714747646	0.8604456206425208	0.7825043087400974	0.6927118656369938	1.587828502552785	1.0	0.0	1.0	1.0	1.0	1.0	5.0
186680000	2.535519818437022	0.46913809101360987	0.7649154642789683	0.2552055149604076	0.4700602995005867	1.3975928368990003	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186720000	0.40431828590989377	1.3840202160275283	4.512424246790737	2.3835916206189025	2.546292511633421	3.3966498264703864	1.0	0.0	1.0	1.0	1.0	1.0	5.0
186760000	1.1311036154674694	0.2880365001116191	0.7727769677520959	0.27829848400887097	0.748536490547027	1.2863198797011466	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186800000	0.18569925952648214	0.10237126117218144	0.47898567407005915	0.545980220070818	0.49286858032733216	0.7607416708698919	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186840000	0.42805433795228925	0.3077601651895575	1.4014283606212132	1.054711470307883	0.35584244549313565	0.9304776456058123	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186880000	2.8083864902937483	0.5065648974717067	1.1690713484691957	0.6989822009912292	0.9146989152842971	1.841295336528731	0.0	1.0	1.0	1.0	1.0	1.0	5.0
186920000	0.19912984274224718	0.3702749320531767	0.7552896094492525	0.3094610475695469	0.17421967538058283	0.9986773654395601	1.0	1.0	1.0	1.0	1.0	1.0	6.0
186960000	5.199167148790835	0.37274900774311553	0.6714807038433354	0.6061360922652429	0.3340555032142997	1.1605272578116768	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187000000	0.17903929874417454	0.45901161311690436	1.0987608768929544	0.8024679108047915	0.2301436337780116	0.8334485789184204	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187040000	0.06181775970435706	0.34210612829191595	0.9444704472762152	0.8192511254673213	0.9773109089088644	1.424544068094336	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187080000	1.3103024565920864	0.28863872824101156	1.389982253955289	0.4610549323355766	0.4406538109339546	1.861458937282134	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187120000	0.8207855043145775	0.16207409480732643	0.8409426338859415	0.2126361452557795	0.42631193562629616	0.8220896432733678	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187160000	0.24146425646255432	1.0021657144798986	1.611103816404992	0.7020844555144748	1.390710232904359	1.8215192434554988	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187200000	2.4798029753287305	0.24635382252350366	0.80503131602356	0.6913991656063622	0.33693698097099256	0.7089626631197468	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187240000	0.6211605989374759	0.14520207966951873	0.2612915916901339	0.0731847147327756	0.10017395552905818	0.265875323792836	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187280000	0.12427122615867126	2.6527173646521436	3.119823078848568	2.1316003789564135	1.24459969885199	3.418518844266817	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187320000	0.14797352513515055	0.5868024044631848	0.9267001238566211	0.7565835142174945	0.15524641540708117	1.28118197696025	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187360000	0.4133803219034588	0.3720508657994539	0.9776745643277263	0.3082359365232527	0.2360491437739006	0.40771674422834664	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187400000	0.11008845368553112	0.25715624696419026	1.85997639884852	0.6269478979321197	0.5707790975489706	2.5401539718909425	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187440000	0.005611252856571939	0.8425132775065389	1.2013279470216698	0.5197810578152882	0.7923185463531035	0.6974936674679953	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187480000	1.397988028494163	0.383475897475202	5.1838287601230935	0.7709140370440447	2.456487922030066	1.9800394069313525	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187520000	2.263615832345132	0.9351514381906108	2.2418882119611245	0.8007948006165393	1.095598803746107	1.0791508403861256	1.0	0.0	1.0	1.0	1.0	1.0	5.0
187560000	0.5061073647646327	1.5739190228426732	1.3903511683230356	0.4206584659802167	0.533861061412311	1.1011980683268845	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187600000	0.10193179418859483	1.64954547409985	1.1863040411582066	1.4068208623046448	1.0025796368667872	1.6947169789453937	1.0	0.0	1.0	1.0	1.0	1.0	5.0
187640000	1.7668285956279792	0.48147340817257833	0.9701036050375003	0.2832298922599021	0.946011876081478	1.085788847921133	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187680000	0.9564024313691373	0.825172512919781	1.7519101021640977	0.9336200510867377	0.7149797156300439	2.046826057897261	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187720000	0.3060475808618179	0.121588017187444	1.0087468997133213	0.76934313835163	0.4633463853368971	1.537979076517348	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187760000	1.514836150485354	0.37097026384827503	1.188417921007776	0.4458376545117947	0.818731453969721	1.0095493096904788	0.0	1.0	1.0	1.0	1.0	1.0	5.0
187800000	3.2352753566384527	1.7400936544370318	1.4481090178192182	0.7765041632600226	0.895377334725705	1.2330155957436506	0.0	0.0	1.0	1.0	1.0	1.0	4.0
187840000	2.269882350102639	0.478920989007423	0.8185765583938621	1.0600849605936766	0.889416796351266	2.3980788918596074	0.0	0.0	1.0	1.0	1.0	1.0	4.0
187880000	0.06982663994159607	0.5306619157754455	2.1595876268820065	1.023297405281383	0.8701059963088396	1.0331113504986937	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187920000	0.08975660944163508	0.39925538128729793	0.9520056478081284	0.4641533380624713	0.7809094868781269	0.9309308519679942	1.0	1.0	1.0	1.0	1.0	1.0	6.0
187960000	0.0847808753614055	1.158713402556685	2.423954333086488	0.9357060684394332	0.9117713768709194	1.6737747336527637	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188000000	0.23031403909987613	0.7154280341833958	1.794604277806607	1.7168924197308375	0.7840398887454035	2.3939612317700742	0.0	0.0	1.0	1.0	1.0	1.0	4.0
188040000	1.0797069212778625	0.3895468721895456	0.7390294706262274	0.2647034843429436	0.8028379964263904	1.500444545853658	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188080000	0.3752090893770635	0.2565938330656428	2.668078554246647	1.02632743930784	0.7265334277504814	2.8065554023816013	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188120000	0.1189043696935077	0.7603748038276996	2.0732596191256105	1.0322262751038442	1.1034021200067063	1.7551558269555585	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188160000	1.8729559133107596	0.8509446312438222	2.1519018683684186	0.8338535799099396	1.5182753147010994	3.9952471121612967	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188200000	0.7155427587914579	0.3476204565258683	1.6310111800945328	1.021507943552999	1.2045095187501835	2.9258610827840057	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188240000	2.0818443439045686	0.2518416561957321	1.0736792372046005	0.4432088663424732	0.2101055745183928	0.7644812527912459	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188280000	0.1700346761060635	0.1137039977833763	1.8621607250427605	0.31489147530289624	0.7389443073919191	1.164906476112481	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188320000	0.6301838133643702	0.7132470691953582	0.5750516098981286	0.49439869891036997	0.21469420546332776	1.2586666352993439	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188360000	0.20367415541012976	0.7874991535595364	1.0346224847862355	0.6838237121465004	0.9355228197729996	1.9019853553299493	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188400000	0.2377837586322873	0.27226317538277384	1.7608664716949296	0.2769430022429838	1.0687432339351215	1.7700555855999958	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188440000	3.101734010271415	0.15708300701048442	1.13869356512362	0.7399340456081112	0.7848921893625485	1.5162529123299027	0.0	0.0	1.0	1.0	1.0	1.0	4.0
188480000	1.460797080204463	0.16704289968483554	0.8222369649244166	0.3628573791100371	1.123501050790102	1.6513323710987793	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188520000	0.7717041819119724	0.938873002802495	1.4499981469570733	0.3360038302583625	1.2631324456914543	1.208545183626017	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188560000	0.10165521694204334	0.1722465907158361	1.347312509356328	0.8230823959620139	0.5703048426737709	0.9739417297695067	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188600000	0.40042164473452946	0.5514199155759218	2.037320130536141	0.3785099766462628	0.3713291016203864	1.2157628420258941	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188640000	0.3408844091446132	0.09740248150561366	0.8438101189231534	0.2611585390661005	0.2576074216890176	0.47113068375264916	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188680000	1.6406410422005822	0.24195341945749044	0.9265607790406374	0.5068574713531916	1.1583369516219477	1.9860120481461867	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188720000	0.16871676338791325	0.3912904040038322	0.7176966917068506	0.5923794083888654	0.20040419138645563	0.6898979381622996	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188760000	0.05774566083792191	0.3108482165316447	0.4333580810810638	0.06261860886365382	0.15705599777635545	0.1977560877051037	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188800000	0.9847963464555082	1.0339095155966855	3.771892226379367	1.2328665319510024	2.7055399391599764	3.5442905142932	1.0	1.0	1.0	1.0	1.0	1.0	6.0
188840000	0.022875088583405135	0.7560522685672533	1.0275300361322168	0.4224333161049521	1.038177141839672	1.3601974259087641	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188880000	2.191157143003837	0.5834015803180188	2.5257504186614934	1.0781773576788964	0.3499977860243385	4.097836630700548	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188920000	0.19763308733193116	0.4301865360079263	0.9448306911522695	0.5478717020893155	0.5470959644655876	1.3695444953467726	0.0	1.0	1.0	1.0	1.0	1.0	5.0
188960000	3.0087897204769054	0.28151493143697887	0.9281581075202243	0.5936831028563346	0.3218475818569583	1.50392247242534	0.0	1.0	1.0	1.0	1.0	1.0	5.0
189000000	0.12856883881177203	0.09238269267785999	2.148737414135099	0.9288422366241391	1.8865071248531942	2.283148852423351	1.0	1.0	1.0	1.0	1.0	1.0	6.0
189040000	0.3476571217162083	1.0693239452747463	1.035552953229484	0.6706205656879024	0.34638987738027266	2.200152694872033	0.0	1.0	1.0	1.0	1.0	1.0	5.0
189080000	1.9784660076083347	0.0975665470791388	0.655751933720236	0.3794974669821214	0.3473022253659005	0.866066324983622	0.0	1.0	1.0	1.0	1.0	1.0	5.0
